assists,camp,cluster,deaths,duration,engine,game_mode,gold_per_min,hero_id,hours_to_now,is_win,kills,last_hits,league_name,leagueid,lobby_type,match_id,player_name,radiant_win,start_time,team_id,team_name,team_tag,xp_per_min
36,dire,223,7,3832,1,2,406,87,4141.34296675222,True,6,114,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,Kuku^,False,1527931102,2108395,TNC Predator,TNC,479
37,dire,223,4,3832,1,2,577,16,4141.34296675222,True,7,482,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,Tims,False,1527931102,2108395,TNC Predator,TNC,610
28,dire,223,5,3832,1,2,596,43,4141.34296675222,True,14,403,CHINA DOTA2 SUPER MAJOR,9943,1,3928462587,ARMEL,False,1527931102,2108395,TNC Predator,TNC,696
15,dire,223,3,3499,1,2,485,2,4140.88130008556,True,15,274,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,DkPhobos,False,1527932764,2621843,Team. Spirit,TSpirit,608
20,dire,223,5,3499,1,2,423,64,4140.88130008556,True,6,156,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Biver,False,1527932764,2621843,Team. Spirit,TSpirit,512
13,dire,223,5,3499,1,2,508,21,4140.88130008556,True,10,328,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,G,False,1527932764,2621843,Team. Spirit,TSpirit,553
13,radiant,223,13,3499,1,2,227,3,4140.88130008556,False,2,29,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Lil,False,1527932764,36,Natus Vincere,Na`Vi,442
13,radiant,223,5,3499,1,2,650,10,4140.88130008556,False,13,572,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Crystallize,False,1527932764,36,Natus Vincere,Na`Vi,536
10,radiant,223,6,3499,1,2,502,25,4140.88130008556,False,9,400,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Dendi,False,1527932764,36,Natus Vincere,Na`Vi,554
18,radiant,223,11,3499,1,2,288,23,4140.88130008556,False,1,134,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Velheor,False,1527932764,36,Natus Vincere,Na`Vi,358
18,radiant,223,7,3499,1,2,357,78,4140.88130008556,False,6,160,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,GeneRaL,False,1527932764,36,Natus Vincere,Na`Vi,521
18,dire,223,10,3499,1,2,263,79,4140.88130008556,True,4,41,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Fng,False,1527932764,2621843,Team. Spirit,TSpirit,372
17,dire,223,8,3499,1,2,513,93,4140.88130008556,True,7,359,CHINA DOTA2 SUPER MAJOR,9943,1,3928509645,Illidan Stormrage SF46,False,1527932764,2621843,Team. Spirit,TSpirit,538
20,dire,223,6,3205,1,2,263,37,4139.77741119667,False,0,88,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,Fly,True,1527936738,39,Evil Geniuses,EG,430
21,dire,223,8,3205,1,2,340,86,4139.77741119667,False,12,91,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,Cr1t-,True,1527936738,39,Evil Geniuses,EG,518
29,radiant,223,12,3205,1,2,314,87,4139.77741119667,True,5,30,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,Kuku^,True,1527936738,2108395,TNC Predator,TNC,518
26,radiant,223,4,3205,1,2,403,16,4139.77741119667,True,1,209,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,Tims,True,1527936738,2108395,TNC Predator,TNC,520
13,radiant,223,8,3205,1,2,549,4,4139.77741119667,True,17,276,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,ARMEL,True,1527936738,2108395,TNC Predator,TNC,514
13,radiant,223,5,3205,1,2,659,48,4139.77741119667,True,15,480,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,Raven,True,1527936738,2108395,TNC Predator,TNC,620
23,radiant,223,6,3205,1,2,386,38,4139.77741119667,True,1,220,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,SamH,True,1527936738,2108395,TNC Predator,TNC,529
17,dire,223,9,3205,1,2,467,43,4139.77741119667,False,7,315,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,SumaiL,True,1527936738,39,Evil Geniuses,EG,568
15,dire,223,9,3205,1,2,524,93,4139.77741119667,False,12,363,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,rtz,True,1527936738,39,Evil Geniuses,EG,550
16,dire,223,7,3205,1,2,462,96,4139.77741119667,False,4,329,CHINA DOTA2 SUPER MAJOR,9943,1,3928620364,s4,True,1527936738,39,Evil Geniuses,EG,528
13,dire,223,1,2830,1,2,590,39,4139.13991119667,False,7,458,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,Sccc,True,1527939033,1375614,Newbee,Newbee,722
14,dire,223,7,2830,1,2,298,96,4139.13991119667,False,1,141,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,kpii,True,1527939033,1375614,Newbee,Newbee,365
18,radiant,223,4,2830,1,2,371,37,4139.13991119667,True,10,68,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,Fng,True,1527939033,2621843,Team. Spirit,TSpirit,584
17,radiant,223,3,2830,1,2,634,63,4139.13991119667,True,10,383,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,Illidan Stormrage SF46,True,1527939033,2621843,Team. Spirit,TSpirit,744
24,radiant,223,3,2830,1,2,425,108,4139.13991119667,True,1,259,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,DkPhobos,True,1527939033,2621843,Team. Spirit,TSpirit,493
18,radiant,223,12,2830,1,2,301,69,4139.13991119667,True,2,41,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,Biver,True,1527939033,2621843,Team. Spirit,TSpirit,372
15,radiant,223,4,2830,1,2,663,52,4139.13991119667,True,9,383,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,G,True,1527939033,2621843,Team. Spirit,TSpirit,627
16,dire,223,7,2830,1,2,318,16,4139.13991119667,False,2,165,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,kaka,True,1527939033,1375614,Newbee,Newbee,404
18,dire,223,9,2830,1,2,240,79,4139.13991119667,False,2,63,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,Faith,True,1527939033,1375614,Newbee,Newbee,399
6,dire,223,8,2830,1,2,740,48,4139.13991119667,False,13,562,CHINA DOTA2 SUPER MAJOR,9943,1,3928688563,Moogy,True,1527939033,1375614,Newbee,Newbee,678
8,radiant,223,8,1936,1,2,201,31,4138.16602230778,False,2,19,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,LaNm,False,1527942539,726228,Vici Gaming,VG,313
8,radiant,223,8,1936,1,2,373,43,4138.16602230778,False,3,133,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,Paparazi灬,False,1527942539,726228,Vici Gaming,VG,475
9,dire,223,3,1936,1,2,425,2,4138.16602230778,True,2,168,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,SamH,False,1527942539,2108395,TNC Predator,TNC,410
8,dire,223,2,1936,1,2,691,72,4138.16602230778,True,18,263,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,Raven,False,1527942539,2108395,TNC Predator,TNC,628
17,dire,223,2,1936,1,2,575,106,4138.16602230778,True,8,223,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,ARMEL,False,1527942539,2108395,TNC Predator,TNC,663
25,dire,223,3,1936,1,2,303,91,4138.16602230778,True,3,58,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,Tims,False,1527942539,2108395,TNC Predator,TNC,579
21,dire,223,2,1936,1,2,263,60,4138.16602230778,True,1,35,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,Kuku^,False,1527942539,2108395,TNC Predator,TNC,377
4,radiant,223,4,1936,1,2,424,77,4138.16602230778,False,5,198,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,old eLeVeN,False,1527942539,726228,Vici Gaming,VG,412
8,radiant,223,7,1936,1,2,393,49,4138.16602230778,False,2,160,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,Ori,False,1527942539,726228,Vici Gaming,VG,442
11,radiant,223,5,1936,1,2,182,83,4138.16602230778,False,0,16,CHINA DOTA2 SUPER MAJOR,9943,1,3928801490,Fenrir,False,1527942539,726228,Vici Gaming,VG,266
29,radiant,223,7,3454,1,2,371,26,4137.87296675222,True,3,104,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,kaka,True,1527943594,1375614,Newbee,Newbee,432
27,radiant,223,10,3454,1,2,273,37,4137.87296675222,True,4,60,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,Faith,True,1527943594,1375614,Newbee,Newbee,510
19,radiant,223,5,3454,1,2,847,106,4137.87296675222,True,16,725,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,Sccc,True,1527943594,1375614,Newbee,Newbee,701
26,radiant,223,4,3454,1,2,704,72,4137.87296675222,True,13,523,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,Moogy,True,1527943594,1375614,Newbee,Newbee,600
18,radiant,223,7,3454,1,2,406,69,4137.87296675222,True,9,130,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,kpii,True,1527943594,1375614,Newbee,Newbee,473
19,dire,223,12,3454,1,2,281,50,4137.87296675222,False,4,76,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,Fng,True,1527943594,2621843,Team. Spirit,TSpirit,379
11,dire,223,7,3454,1,2,474,6,4137.87296675222,False,4,402,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,Illidan Stormrage SF46,True,1527943594,2621843,Team. Spirit,TSpirit,580
18,dire,223,7,3454,1,2,327,28,4137.87296675222,False,7,156,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,DkPhobos,True,1527943594,2621843,Team. Spirit,TSpirit,392
14,dire,223,13,3454,1,2,276,52,4137.87296675222,False,4,103,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,Biver,True,1527943594,2621843,Team. Spirit,TSpirit,321
8,dire,223,6,3454,1,2,592,92,4137.87296675222,False,14,453,CHINA DOTA2 SUPER MAJOR,9943,1,3928837410,G,True,1527943594,2621843,Team. Spirit,TSpirit,658
16,dire,223,1,2201,1,2,596,72,4137.10963341889,True,13,277,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,Raven,False,1527946342,2108395,TNC Predator,TNC,556
11,dire,223,1,2201,1,2,666,52,4137.10963341889,True,14,279,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,ARMEL,False,1527946342,2108395,TNC Predator,TNC,600
19,dire,223,4,2201,1,2,340,16,4137.10963341889,True,4,83,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,Tims,False,1527946342,2108395,TNC Predator,TNC,385
27,dire,223,4,2201,1,2,304,60,4137.10963341889,True,2,37,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,Kuku^,False,1527946342,2108395,TNC Predator,TNC,440
5,radiant,223,8,2201,1,2,257,65,4137.10963341889,False,4,98,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,old eLeVeN,False,1527946342,726228,Vici Gaming,VG,299
5,radiant,223,8,2201,1,2,394,49,4137.10963341889,False,3,213,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,Ori,False,1527946342,726228,Vici Gaming,VG,484
4,radiant,223,6,2201,1,2,127,83,4137.10963341889,False,0,15,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,Fenrir,False,1527946342,726228,Vici Gaming,VG,186
10,radiant,223,9,2201,1,2,198,110,4137.10963341889,False,1,45,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,LaNm,False,1527946342,726228,Vici Gaming,VG,287
5,radiant,223,3,2201,1,2,488,12,4137.10963341889,False,3,297,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,Paparazi灬,False,1527946342,726228,Vici Gaming,VG,444
20,dire,223,1,2201,1,2,422,38,4137.10963341889,True,1,158,CHINA DOTA2 SUPER MAJOR,9943,1,3928936023,SamH,False,1527946342,2108395,TNC Predator,TNC,509
19,radiant,223,3,2692,1,2,663,72,4136.48296675222,True,12,346,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,Sccc,True,1527948598,1375614,Newbee,Newbee,621
10,radiant,223,4,2692,1,2,581,4,4136.48296675222,True,18,260,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,Moogy,True,1527948598,1375614,Newbee,Newbee,656
20,radiant,223,12,2692,1,2,240,50,4136.48296675222,True,1,32,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,Faith,True,1527948598,1375614,Newbee,Newbee,278
16,radiant,223,5,2692,1,2,410,69,4136.48296675222,True,3,96,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,kpii,True,1527948598,1375614,Newbee,Newbee,477
17,dire,223,8,2692,1,2,244,37,4136.48296675222,False,5,31,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,Fng,True,1527948598,2621843,Team. Spirit,TSpirit,396
6,dire,223,7,2692,1,2,488,93,4136.48296675222,False,9,322,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,Illidan Stormrage SF46,True,1527948598,2621843,Team. Spirit,TSpirit,518
16,dire,223,5,2692,1,2,345,28,4136.48296675222,False,12,119,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,DkPhobos,True,1527948598,2621843,Team. Spirit,TSpirit,431
19,dire,223,5,2692,1,2,287,52,4136.48296675222,False,2,103,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,Biver,True,1527948598,2621843,Team. Spirit,TSpirit,347
16,dire,223,10,2692,1,2,464,15,4136.48296675222,False,3,310,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,G,True,1527948598,2621843,Team. Spirit,TSpirit,521
22,radiant,223,8,2692,1,2,248,87,4136.48296675222,True,1,52,CHINA DOTA2 SUPER MAJOR,9943,1,3929018213,kaka,True,1527948598,1375614,Newbee,Newbee,336
12,dire,223,2,1713,1,2,595,36,4124.64268897444,True,13,195,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Fata,False,1527991223,1838315,Team Secret,Secret,523
11,dire,223,0,1713,1,2,511,41,4124.64268897444,True,2,178,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Ace,False,1527991223,1838315,Team Secret,Secret,588
19,dire,223,2,1713,1,2,351,91,4124.64268897444,True,4,90,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,YapzOr,False,1527991223,1838315,Team Secret,Secret,464
15,dire,223,0,1713,1,2,302,20,4124.64268897444,True,5,31,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Puppey,False,1527991223,1838315,Team Secret,Secret,345
4,radiant,223,9,1713,1,2,189,37,4124.64268897444,False,0,18,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Handsken,False,1527991223,5059375,The Final Tribe,TFT,241
1,radiant,223,9,1713,1,2,247,21,4124.64268897444,False,1,63,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,PABLO,False,1527991223,5059375,The Final Tribe,TFT,205
2,radiant,223,4,1713,1,2,421,93,4124.64268897444,False,0,207,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Frost,False,1527991223,5059375,The Final Tribe,TFT,481
3,radiant,223,6,1713,1,2,343,43,4124.64268897444,False,1,133,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Jonassomfan,False,1527991223,5059375,The Final Tribe,TFT,295
1,radiant,223,3,1713,1,2,493,94,4124.64268897444,False,3,229,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,Era,False,1527991223,5059375,The Final Tribe,TFT,560
16,dire,223,1,1713,1,2,499,106,4124.64268897444,True,7,148,CHINA DOTA2 SUPER MAJOR,9943,1,3930016447,MidOne,False,1527991223,1838315,Team Secret,Secret,620
1,radiant,223,1,2523,1,2,653,8,4124.62463341889,False,6,433,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,Resolut1on,False,1527991288,5228654,VGJ Storm,VGJ.Storm,669
5,radiant,223,10,2523,1,2,398,38,4124.62463341889,False,2,226,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,Sneyking,False,1527991288,5228654,VGJ Storm,VGJ.Storm,511
0,radiant,223,12,2523,1,2,401,43,4124.62463341889,False,3,248,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,YawaR,False,1527991288,5228654,VGJ Storm,VGJ.Storm,358
6,radiant,223,14,2523,1,2,184,3,4124.62463341889,False,2,12,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,SVG,False,1527991288,5228654,VGJ Storm,VGJ.Storm,211
16,dire,223,4,2523,1,2,482,120,4124.62463341889,True,8,231,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,iceiceice,False,1527991288,543897,Mineski,Mineski,526
23,dire,223,6,2523,1,2,294,87,4124.62463341889,True,5,52,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,JAbz,False,1527991288,543897,Mineski,Mineski,458
12,dire,223,0,2523,1,2,642,81,4124.62463341889,True,16,311,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,Mushi-,False,1527991288,543897,Mineski,Mineski,668
22,dire,223,2,2523,1,2,337,60,4124.62463341889,True,6,66,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,ninjaboogie,False,1527991288,543897,Mineski,Mineski,443
13,dire,223,2,2523,1,2,581,49,4124.62463341889,True,9,301,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,Moonn,False,1527991288,543897,Mineski,Mineski,653
3,radiant,223,7,2523,1,2,195,101,4124.62463341889,False,0,31,CHINA DOTA2 SUPER MAJOR,9943,1,3930017604,MSS-,False,1527991288,5228654,VGJ Storm,VGJ.Storm,275
1,radiant,223,5,1488,1,2,140,103,4124.61602230778,False,0,18,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,zai,False,1527991319,5026801,,,195
2,radiant,223,4,1488,1,2,279,38,4124.61602230778,False,0,101,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,33,False,1527991319,5026801,,,314
0,radiant,223,6,1488,1,2,182,37,4124.61602230778,False,0,25,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,Peterpandam,False,1527991319,5026801,,,174
4,dire,223,0,1488,1,2,510,93,4124.61602230778,True,7,168,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,Kamma,False,1527991319,5027210,VGJ Thunder,VGJ.T,527
13,dire,223,1,1488,1,2,357,64,4124.61602230778,True,5,73,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,ddc,False,1527991319,5027210,VGJ Thunder,VGJ.T,509
15,dire,223,1,1488,1,2,260,89,4124.61602230778,True,0,31,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,Fade,False,1527991319,5027210,VGJ Thunder,VGJ.T,366
7,dire,223,1,1488,1,2,419,57,4124.61602230778,True,2,109,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,Yang,False,1527991319,5027210,VGJ Thunder,VGJ.T,471
8,dire,223,0,1488,1,2,612,77,4124.61602230778,True,10,164,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,Sylar,False,1527991319,5027210,VGJ Thunder,VGJ.T,534
1,radiant,223,4,1488,1,2,403,49,4124.61602230778,False,1,154,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,CCnC,False,1527991319,5026801,,,432
0,radiant,223,5,1488,1,2,377,48,4124.61602230778,False,2,147,CHINA DOTA2 SUPER MAJOR,9943,1,3930018175,Pajkatt,False,1527991319,5026801,,,414
5,radiant,223,8,1976,1,2,429,72,4124.18296675222,False,6,201,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,p4pita,False,1527992878,5065748,Infamous,Infamous,478
11,radiant,223,8,1976,1,2,210,107,4124.18296675222,False,4,18,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,Matthew~,False,1527992878,5065748,Infamous,Infamous,373
8,radiant,223,7,1976,1,2,368,120,4124.18296675222,False,4,150,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,Panthera,False,1527992878,5065748,Infamous,Infamous,559
13,radiant,223,11,1976,1,2,192,3,4124.18296675222,False,1,21,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,Accel丶Koala,False,1527992878,5065748,Infamous,Infamous,257
6,dire,223,2,1976,1,2,716,41,4124.18296675222,True,18,237,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,Ameame,False,1527992878,15,PSG.LGD,PSG.LGD,829
12,dire,223,1,1976,1,2,698,9,4124.18296675222,True,12,274,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,小可,False,1527992878,15,PSG.LGD,PSG.LGD,832
19,dire,223,5,1976,1,2,360,64,4124.18296675222,True,5,68,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,xNova,False,1527992878,15,PSG.LGD,PSG.LGD,619
23,dire,223,5,1976,1,2,370,51,4124.18296675222,True,5,78,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,fy,False,1527992878,15,PSG.LGD,PSG.LGD,491
18,dire,223,5,1976,1,2,410,78,4124.18296675222,True,4,120,CHINA DOTA2 SUPER MAJOR,9943,1,3930055489,Chalice,False,1527992878,15,PSG.LGD,PSG.LGD,475
14,dire,223,1,2245,1,2,332,66,4123.74852230778,True,5,80,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Handsken,False,1527994442,5059375,The Final Tribe,TFT,422
9,radiant,223,10,2245,1,2,230,20,4123.74852230778,False,1,50,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Puppey,False,1527994442,1838315,Team Secret,Secret,294
4,radiant,223,4,2245,1,2,326,110,4123.74852230778,False,0,109,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,YapzOr,False,1527994442,1838315,Team Secret,Secret,356
3,radiant,223,4,2245,1,2,432,12,4123.74852230778,False,3,236,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Ace,False,1527994442,1838315,Team Secret,Secret,436
5,radiant,223,8,2245,1,2,399,38,4123.74852230778,False,1,226,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Fata,False,1527994442,1838315,Team Secret,Secret,388
3,radiant,223,5,2245,1,2,501,74,4123.74852230778,False,5,208,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,MidOne,False,1527994442,1838315,Team Secret,Secret,462
14,dire,223,1,2245,1,2,522,49,4123.74852230778,True,9,187,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Era,False,1527994442,5059375,The Final Tribe,TFT,592
12,dire,223,3,2245,1,2,639,52,4123.74852230778,True,8,312,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Jonassomfan,False,1527994442,5059375,The Final Tribe,TFT,682
10,dire,223,1,2245,1,2,777,48,4123.74852230778,True,4,462,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,Frost,False,1527994442,5059375,The Final Tribe,TFT,712
20,dire,223,4,2245,1,2,319,84,4123.74852230778,True,5,44,CHINA DOTA2 SUPER MAJOR,9943,1,3930082757,PABLO,False,1527994442,5059375,The Final Tribe,TFT,432
11,dire,223,4,2135,1,2,532,9,4123.72463341889,False,5,252,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,Sylar,True,1527994528,5027210,VGJ Thunder,VGJ.T,551
11,radiant,223,4,2135,1,2,566,43,4123.72463341889,True,10,279,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,CCnC,True,1527994528,5026801,,,586
21,radiant,223,6,2135,1,2,351,66,4123.72463341889,True,2,95,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,zai,True,1527994528,5026801,,,357
13,radiant,223,1,2135,1,2,606,10,4123.72463341889,True,8,312,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,Pajkatt,True,1527994528,5026801,,,649
15,radiant,223,3,2135,1,2,366,60,4123.72463341889,True,8,73,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,33,True,1527994528,5026801,,,411
24,radiant,223,8,2135,1,2,279,86,4123.72463341889,True,0,81,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,Peterpandam,True,1527994528,5026801,,,347
7,dire,223,4,2135,1,2,400,57,4123.72463341889,False,5,127,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,Kamma,True,1527994528,5027210,VGJ Thunder,VGJ.T,424
4,dire,223,4,2135,1,2,597,61,4123.72463341889,False,8,299,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,Yang,True,1527994528,5027210,VGJ Thunder,VGJ.T,597
8,dire,223,9,2135,1,2,258,16,4123.72463341889,False,3,68,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,Fade,True,1527994528,5027210,VGJ Thunder,VGJ.T,273
13,dire,223,8,2135,1,2,198,30,4123.72463341889,False,1,9,CHINA DOTA2 SUPER MAJOR,9943,1,3930084254,ddc,True,1527994528,5027210,VGJ Thunder,VGJ.T,312
15,dire,223,4,2172,1,2,409,103,4123.12324453,True,11,85,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,fy,False,1527996693,15,PSG.LGD,PSG.LGD,510
11,radiant,223,9,2172,1,2,301,89,4123.12324453,False,2,87,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,Matthew~,False,1527996693,5065748,Infamous,Infamous,376
9,radiant,223,9,2172,1,2,382,38,4123.12324453,False,3,183,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,Panthera,False,1527996693,5065748,Infamous,Infamous,502
8,radiant,223,7,2172,1,2,298,64,4123.12324453,False,2,87,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,Accel丶Koala,False,1527996693,5065748,Infamous,Infamous,425
7,radiant,223,11,2172,1,2,407,23,4123.12324453,False,5,186,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,p4pita,False,1527996693,5065748,Infamous,Infamous,423
5,radiant,223,8,2172,1,2,542,93,4123.12324453,False,9,230,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,0ZZYYYYYY,False,1527996693,5065748,Infamous,Infamous,713
7,dire,223,4,2172,1,2,771,48,4123.12324453,True,6,401,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,Ameame,False,1527996693,15,PSG.LGD,PSG.LGD,768
15,dire,223,5,2172,1,2,634,11,4123.12324453,True,12,296,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,小可,False,1527996693,15,PSG.LGD,PSG.LGD,746
19,dire,223,3,2172,1,2,407,87,4123.12324453,True,5,89,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,xNova,False,1527996693,15,PSG.LGD,PSG.LGD,537
26,dire,223,5,2172,1,2,422,51,4123.12324453,True,10,83,CHINA DOTA2 SUPER MAJOR,9943,1,3930123077,Chalice,False,1527996693,15,PSG.LGD,PSG.LGD,602
8,radiant,223,4,2429,1,2,517,43,4123.07963341889,False,11,249,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,Moonn,False,1527996850,543897,Mineski,Mineski,618
13,radiant,223,2,2429,1,2,497,120,4123.07963341889,False,8,228,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,iceiceice,False,1527996850,543897,Mineski,Mineski,671
16,radiant,223,7,2429,1,2,262,16,4123.07963341889,False,0,78,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,JAbz,False,1527996850,543897,Mineski,Mineski,374
9,radiant,223,8,2429,1,2,529,76,4123.07963341889,False,6,310,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,Mushi-,False,1527996850,543897,Mineski,Mineski,590
13,radiant,223,11,2429,1,2,200,3,4123.07963341889,False,0,37,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,ninjaboogie,False,1527996850,543897,Mineski,Mineski,245
